Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
successful_login_and_errors,Chrome 121.0.0.0,,,06-02-2024 20:05:51,06-02-2024 20:13:23,7m - 31.768s,PASSED
,,,,,,,
Test Cases/login/login_invalid001,Chrome 121.0.0.0,,,06-02-2024 20:07:14,06-02-2024 20:07:52,37.737s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,06-02-2024 20:07:14,06-02-2024 20:07:16,1.709s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 121.0.0.0,,,06-02-2024 20:07:16,06-02-2024 20:07:21,5.317s,PASSED
"click(findTestObject(""Object Repository/login/login_invalid001/Page_Online Shopping site in India Shop Onl_10c5f3/span_Sign in""))",Chrome 121.0.0.0,,,06-02-2024 20:07:21,06-02-2024 20:07:24,2.644s,PASSED
"setText(findTestObject(""Object Repository/login/login_invalid001/Page_Amazon Sign In/input_email""), ""7779970102"")",Chrome 121.0.0.0,,,06-02-2024 20:07:24,06-02-2024 20:07:26,1.676s,PASSED
"click(findTestObject(""Object Repository/login/login_invalid001/Page_Amazon Sign In/inputcontinue""))",Chrome 121.0.0.0,,,06-02-2024 20:07:26,06-02-2024 20:07:27,1.537s,PASSED
"setEncryptedText(findTestObject(""Object Repository/login/login_invalid001/Page_Amazon Sign In/input_password""), ""bTwHvk7+CW7zmy5US5sLFA=="")",Chrome 121.0.0.0,,,06-02-2024 20:07:27,06-02-2024 20:07:28,1.091s,PASSED
"click(findTestObject(""Object Repository/login/login_invalid001/Page_Amazon Sign In/inputsignInSubmit""))",Chrome 121.0.0.0,,,06-02-2024 20:07:28,06-02-2024 20:07:29,0.649s,PASSED
"click(findTestObject(""Object Repository/login/login_invalid001/Page_Amazon Sign In/li_Your password is incorrect""))",Chrome 121.0.0.0,,,06-02-2024 20:07:29,06-02-2024 20:07:51,22.037s,PASSED
